State,pws id,pws name,population,City Name,compliance period begin date,compliance period end date,lat,lng
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2015-10-01,2015-12-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2018-07-01,2018-09-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2016-07-01,2016-09-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2017-10-01,2017-12-31,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2007-01-01,2007-12-31,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2022-04-01,2022-06-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2014-10-01,2014-12-31,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2020-04-01,2020-06-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2015-04-01,2015-06-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2011-04-01,2011-06-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2012-10-01,2012-12-31,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2013-01-01,2013-03-31,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2013-04-01,2013-06-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2011-07-01,2011-09-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2013-07-01,2013-09-30,36.6883,-121.6317
california,CA2702009,LAGUNA SECA RECREATION WS,"1,248",salinas,2011-10-01,2011-12-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2011-04-01,2011-06-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2011-07-01,2011-09-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2011-10-01,2011-12-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2012-10-01,2012-12-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2013-10-01,2013-12-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2012-01-01,2012-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2011-01-01,2011-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2013-04-01,2013-06-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2013-07-01,2013-09-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2013-01-01,2013-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2016-04-01,2016-06-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2015-04-01,2015-06-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2009-01-01,2009-03-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2016-10-01,2016-12-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2017-07-01,2017-09-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2018-01-01,2018-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2018-04-01,2018-06-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2015-07-01,2015-09-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2012-04-01,2012-06-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2014-10-01,2014-12-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2018-07-01,2018-09-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2015-10-01,2015-12-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2016-07-01,2016-09-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2017-10-01,2017-12-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2014-07-01,2014-09-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2016-01-01,2016-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2017-01-01,2017-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2017-04-01,2017-06-30,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2014-01-01,2014-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2015-01-01,2015-03-31,36.6883,-121.6317
california,CA2702030,CYPRESS COMMUNITY CHURCH WS,207,salinas,2012-07-01,2012-09-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2011-07-01,2011-09-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2012-01-01,2012-03-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2012-10-01,2012-12-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2013-01-01,2013-03-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2013-10-01,2013-12-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2011-04-01,2011-06-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2013-07-01,2013-09-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2011-01-01,2011-03-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2014-01-01,2014-03-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2013-04-01,2013-06-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2011-10-01,2011-12-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2014-10-30,2014-12-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2007-01-01,2007-12-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2009-09-01,2009-12-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2012-04-01,2012-06-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2014-07-01,2014-09-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2015-01-01,2015-03-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2006-04-01,2006-06-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2012-07-01,2012-09-30,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2010-03-01,2010-03-31,36.6883,-121.6317
california,CA2702050,CHURCH OF THE GOOD SHEPHERD WS,50,salinas,2008-01-01,2008-03-31,36.6883,-121.6317
california,CA2702370,SPCA WS,135,monterey,2014-06-01,2014-06-30,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2012-10-01,2012-12-31,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2011-04-01,2011-06-30,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2011-10-01,2011-12-31,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2011-02-01,2011-02-28,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2012-01-01,2012-03-31,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2011-01-01,2011-03-30,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2011-07-01,2011-09-30,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2012-07-01,2012-09-30,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2009-12-01,2009-12-31,36.5919,-121.8808
california,CA2702370,SPCA WS,135,monterey,2012-04-01,2012-06-30,36.5919,-121.8808
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2011-01-01,2011-03-31,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2012-10-01,2012-12-31,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2013-07-01,2013-09-30,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2013-10-01,2013-12-31,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2013-04-01,2013-06-30,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2011-10-01,2011-12-31,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2012-07-01,2012-09-30,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2013-01-01,2013-03-31,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2012-01-01,2012-03-31,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2011-04-01,2011-06-30,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2014-01-01,2014-03-31,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2011-07-01,2011-09-30,36.8064,-121.6555
california,CA2702439,WOODLAND HEIGHTS MWC,57,prunedale,2007-06-01,2007-06-30,36.8064,-121.6555
california,CA2702550,GRANGE HALL WS,25,salinas,2012-10-01,2012-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2014-10-01,2014-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2019-01-01,2019-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2019-07-01,2019-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2017-04-01,2017-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2013-10-01,2013-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2015-01-01,2015-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2022-10-01,2022-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2019-04-01,2019-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2014-07-01,2014-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2013-07-01,2013-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2013-04-01,2013-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2012-07-01,2012-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2016-01-01,2016-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2023-04-01,2023-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2016-10-01,2016-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2017-10-01,2017-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2018-10-01,2018-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2019-10-01,2019-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2020-04-01,2020-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2020-01-01,2020-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2021-07-01,2021-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2024-04-01,2024-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2023-07-01,2023-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2022-07-01,2022-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2018-07-01,2018-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2020-07-01,2020-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2022-04-01,2022-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2017-01-01,2017-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2023-10-01,2023-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2018-01-01,2018-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2020-10-01,2020-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2017-07-01,2017-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2021-04-01,2021-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2018-04-01,2018-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2022-01-01,2022-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2024-01-01,2024-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2016-04-01,2016-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2016-07-01,2016-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2015-04-01,2015-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2021-01-01,2021-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2015-10-01,2015-12-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2021-10-01,2021-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2015-07-01,2015-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2023-01-01,2023-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2007-09-01,2007-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2006-04-01,2006-04-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2006-09-01,2006-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2006-07-01,2006-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2005-10-01,2005-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2007-03-01,2008-02-29,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2005-07-01,2005-09-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2008-02-01,2008-02-29,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2006-04-01,2006-06-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2004-11-01,2004-11-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2006-07-01,2006-07-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2007-12-01,2007-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2004-12-01,2004-12-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2007-11-01,2007-11-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2005-11-01,2005-11-30,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2006-03-01,2006-03-31,36.6883,-121.6317
california,CA2702550,GRANGE HALL WS,25,salinas,2005-06-01,2005-06-30,36.6883,-121.6317
california,CA2702652,DOLAN RD WATER SYSTEM #2,50,rancho cordova,2011-02-01,2011-02-28,38.5737,-121.2527
california,CA2702652,DOLAN RD WATER SYSTEM #2,50,rancho cordova,2017-07-01,2017-09-30,38.5737,-121.2527
california,CA2710021,CAL AM WATER COMPANY - TORO,"1,065",pacific grove,2009-07-01,2009-09-30,36.6188,-121.9259
california,CA2710021,CAL AM WATER COMPANY - TORO,"1,065",pacific grove,2010-04-01,2010-06-30,36.6188,-121.9259
california,CA2710021,CAL AM WATER COMPANY - TORO,"1,065",pacific grove,2009-10-01,2009-12-31,36.6188,-121.9259
california,CA2710021,CAL AM WATER COMPANY - TORO,"1,065",pacific grove,2009-01-01,2009-03-31,36.6188,-121.9259
california,CA2710021,CAL AM WATER COMPANY - TORO,"1,065",pacific grove,2010-01-01,2010-03-31,36.6188,-121.9259
california,CA2710021,CAL AM WATER COMPANY - TORO,"1,065",pacific grove,2009-04-01,2009-06-30,36.6188,-121.9259
california,CA2800301,LAIRD FAMILY ESTATE,55,napa,2008-10-01,2008-12-31,38.2975,-122.301
california,CA2800301,LAIRD FAMILY ESTATE,55,napa,2008-10-01,2008-12-31,38.2975,-122.301
california,CA2800302,REALM ESTATE,25,napa,2003-07-01,2003-07-31,38.2975,-122.301
california,CA2800302,REALM ESTATE,25,napa,2002-04-01,2002-06-30,38.2975,-122.301
california,CA2800516,TUCKER ACRES MUTUAL WATER CO.,200,calistoga,2008-10-01,2008-12-31,38.5818,-122.5824
california,CA2800561,FREEMARK ABBEY WINERY,55,santa rosa,2008-10-01,2008-12-31,38.4458,-122.7067
california,CA2800561,FREEMARK ABBEY WINERY,55,santa rosa,2008-10-01,2008-12-31,38.4458,-122.7067
california,CA2800648,WINE COUNTRY INN,60,st. helena,2009-07-01,2009-09-30,38.5063,-122.4682
california,CA2801011,DOMAINE CARNEROS,652,napa,2017-04-01,2017-06-30,38.2975,-122.301
california,CA2801011,DOMAINE CARNEROS,652,napa,2008-10-01,2008-12-31,38.2975,-122.301
california,CA2810302,CAL FIRE SONOMA-LAKE-NAPA UNIT HQ,65,st. helena,2020-03-01,2020-03-31,38.5063,-122.4682
california,CA2900508,KINGVALE PROPERTY OWNERS & WATER USERS,180,soda springs,2020-10-01,2020-12-31,39.3248,-120.3786
california,CA2900535,PLEASANT RIDGE SCHOOL,250,grass valley,2009-03-10,2012-03-10,39.2238,-121.0522
california,CA2900563,BITNEY SPRINGS CENTER WATER SYSTEM,536,nevada city,2015-01-01,2015-12-31,39.2607,-121.0231
california,CA2901208,DONNER TRAIL ELEMENTARY SCHOOL,60,kingvale,2008-04-01,2008-06-30,39.3204,-120.4387
california,CA2910003,"TRUCKEE-DONNER PUD, MAIN","36,730",truckee,2009-07-01,2009-09-30,39.3455,-120.1848
california,CA2910010,TRUCKEE-DONNER PUD - HIRSCHDALE,85,truckee,2007-01-01,2007-03-31,39.3455,-120.1848
california,CA2910010,TRUCKEE-DONNER PUD - HIRSCHDALE,85,truckee,2007-04-01,2007-06-30,39.3455,-120.1848
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2007-07-01,2007-09-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2009-01-01,2009-03-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2009-07-01,2009-09-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2009-04-01,2009-06-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2007-01-01,2007-03-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2007-04-01,2007-06-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2009-10-01,2009-12-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2011-01-01,2011-03-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2012-01-01,2012-03-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2006-04-01,2006-06-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2010-04-01,2010-06-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2006-07-01,2006-09-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2008-04-01,2008-06-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2011-04-01,2011-06-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2008-01-01,2008-03-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2011-10-01,2011-12-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2010-07-01,2010-09-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2008-10-01,2008-12-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2010-01-01,2010-03-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2011-07-01,2011-09-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2008-07-01,2008-09-30,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2006-10-01,2006-12-31,39.3140091,-120.3395314
california,CA2910011,PLAVADA COMMUNITY ASSOCIATION,376,norden,2007-10-01,2007-12-31,39.3140091,-120.3395314
california,CA3100061,MARIAH APARTMENTS,52,loomis,2003-03-01,2006-03-01,38.8093,-121.1955
california,CA3100061,MARIAH APARTMENTS,52,loomis,2004-03-01,2007-03-01,38.8093,-121.1955
california,CA3100083,OPHIR ELEMENTARY SCHOOL WATER SYSTEM,260,loomis,2004-02-01,2007-02-01,38.8093,-121.1955
california,CA3103291,NYACK WATER SYSTEM,450,emigrant gap,2004-02-01,2007-02-01,39.3013284,-120.6603526
california,CA3103294,PALISADES TAHOE 8200 WATER SYSTEM,"1,500",olympic valley,2004-07-01,2007-07-01,39.1984156,-120.2298597
california,CA3103310,EMIGRANT GAP MUTUAL WATER CO.,125,emigrant gap,2003-07-01,2005-07-01,39.3013284,-120.6603526
california,CA3105779,EASTERN REGIONAL SANITARY LANDFILL WATER,25,auburn,2004-03-01,2007-03-01,38.895,-121.0777
california,CA3110012,AGATE BAY WATER COMPANY,"2,500",carnelian bay,2013-01-01,2015-12-31,39.2336,-120.0764
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2008-10-01,2008-12-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2009-01-01,2009-03-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2009-07-01,2009-09-30,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2008-07-01,2008-09-30,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2009-04-01,2009-06-30,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2010-01-01,2010-03-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2011-10-01,2011-12-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2012-04-01,2012-06-30,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2013-07-01,2013-09-30,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2007-07-01,2007-09-30,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2009-10-01,2009-12-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2008-04-01,2008-06-30,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2007-10-01,2007-12-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2012-01-01,2012-03-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2008-01-01,2008-03-31,39.8241,-120.4733
california,CA3210003,CITY OF PORTOLA,"2,100",portola,2010-04-01,2010-06-30,39.8241,-120.4733
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2016-01-01,2016-03-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2016-07-01,2016-09-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2017-01-01,2017-03-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2007-10-01,2007-12-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2008-04-01,2008-06-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2010-01-01,2010-03-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2011-07-01,2011-09-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2012-07-01,2012-09-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2014-07-01,2014-09-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2013-01-01,2013-03-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2014-01-01,2014-03-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2011-04-01,2011-06-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2010-07-01,2010-09-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2013-04-01,2013-06-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2015-10-01,2015-12-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2008-01-01,2008-03-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2009-07-01,2009-09-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2010-04-01,2010-06-30,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2014-10-01,2014-12-31,39.7752,-120.6109
california,CA3210011,PLUMAS EUREKA CSD,"1,534",blairsden,2008-10-01,2008-12-31,39.7752,-120.6109
